"","Comment","Verdict","text","score"
"658","I didn't realize how wonderful the short really is until the last two scenes.  ",1,"i didn t realize how wonderful the short really is until the last two scenes",1
"659","Excellent short film.  ",1,"excellent short film",1
"660","Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  ",1,"hopefully the director james cox can turn the short into a feature length film with the same cast or win us over with a whole new film",1
"661","I agree with Jessica, this movie is pretty bad.  ",0,"i agree with jessica this movie is pretty bad",0
"662","Characters are one-dimensional, even the good guys and especially the bad guys.  ",0,"characters are one dimensional even the good guys and especially the bad guys",0
"663","The story line is totally predictable.  ",0,"the story line is totally predictable",0
"664","Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  ",1,"not much dialogue not much music the whole film was shot as elaborately and aesthetically like a sculpture",1
"665","I've seen soap operas more intelligent than this movie.  ",0,"i ve seen soap operas more intelligent than this movie",1
"666","Bad characters, bad story and bad acting.  ",0,"bad characters bad story and bad acting",-3
"667","Really awful.  ",0,"really awful",-1
"668","Not easy to watch.  ",0,"not easy to watch",1
"669","Funny, clever, hip - just like Pray's previous film, Hype!  ",1,"funny clever hip just like pray s previous film hype",0
"670","It was a long time that i didn't see a so charismatic actor on screen.  ",1,"it was a long time that i didn t see a so charismatic actor on screen",1
"671","Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  ",1,"paolo sorrentino has written a wonderful story about loneliness and tony has built one of the most unforgettable characters seen in movies in recent years",1
"672","The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  ",1,"the movie is not completely perfect but titta di girolamo will stay with you for a long time after the vision of the movie",1
"673","I rate this movie 9/10.  ",1,"i rate this movie",0
"674","I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  ",1,"i do not know if this was emilio estevez s directorial debut but the pacing the interplay and development of the characters as well as some clever camera work surrounding the character estevez plays all suggest a natural eye",3
"675","The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  ",1,"the interplay between martin and emilio contains the same wonderful chemistry we saw in wall street with martin and charlie",1
"676","Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in ""At Play In The Fields Of The Lord"".  ",1,"kathy bates is wonderful in her characters subtle desperation and escapism a variation on her character in at play in the fields of the lord",0
"677","For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  ",1,"for readers who have already seen one of miyazaki s films he is still in top form and made another worthwhile experience",2
"678","It never condescends, all the characters have good genuine hearts and believable problems.  ",1,"it never condescends all the characters have good genuine hearts and believable problems",2
"679","The two main characters may be two of the most believable children I ever saw put on screen.  ",1,"the two main characters may be two of the most believable children i ever saw put on screen",1
"680","They are so easy to love, but even more easy to identify with.  ",1,"they are so easy to love but even more easy to identify with",3
"681","This movie is great--especially if you enjoy visual arts.  ",1,"this movie is great especially if you enjoy visual arts",2
"682","The scenery that the two daughters paint and photograph are beautiful.  ",1,"the scenery that the two daughters paint and photograph are beautiful",1
"683","The story is also both funny and poignant at times.  ",1,"the story is also both funny and poignant at times",0
"684","People who like European films and ""art movies"" will like this movie.  ",1,"people who like european films and art movies will like this movie",2
"685","This is truly an art movie--it actually has a lot of art in it.  ",1,"this is truly an art movie it actually has a lot of art in it",0
"686","Go rent it.  ",1,"go rent it",0
"687","However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.  ",1,"however after finally watching this film i realized that not only had i had a closed mind to the brilliance it depicts i also found myself watching it over and over again",1
"688","It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.  ",1,"it s the one movie that never ceases to interest me simply because it keeps me alert as i try to attempt to decipher it s meanings",0
"689","Brilliance indeed.  ",1,"brilliance indeed",1
"690","But if you liked movies like The Matrix (and better yet, their sequels) I think you'll appreciate the thought provoking, mindblowing experience this film will give you.  ",1,"but if you liked movies like the matrix and better yet their sequels i think you ll appreciate the thought provoking mindblowing experience this film will give you",4
"691","Think of the film being like a dream.  ",1,"think of the film being like a dream",1
"692","Simply beautiful.  ",1,"simply beautiful",1
"693","Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  ",1,"both rickman and stowe play their roles to the hilt in this tale of a childrens book writer who maybe has written a subversive tract",-1
"694","It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.  ",1,"it s a gloriously fun fast paced and fairly accurate portrayal of the night of a raver",5
"695","It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  ",1,"it presents a idyllic yet serious portrayal of the ups and downs of the characters lives",1
"696","Just whatever you do, avoid ""Groove"" as its the antithesis of all that is good about Human Traffic.  ",0,"just whatever you do avoid groove as its the antithesis of all that is good about human traffic",1
"697","It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  ",0,"it s too bad that everyone else involved didn t share crowe s level of dedication to quality for if they did we d have a far better film on our hands than this sub par mess",-1
"698","The movie seemed a little slow at first.  ",0,"the movie seemed a little slow at first",-1
"699","But it picked up speed and got right to the point.  ",1,"but it picked up speed and got right to the point",1
"700","It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  ",1,"it showed exactly how the government and the scientist argued for humanity and the reasons of the gadget",0
"701","I enjoyed it.  ",1,"i enjoyed it",1
"702","I have recommended it to friends.  ",1,"i have recommended it to friends",1
"703","I was particularly pleased with the acting ability of Dwight Schultz.  ",1,"i was particularly pleased with the acting ability of dwight schultz",1
"704","Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  ",1,"both actors truly understand and become their particular character delivering a convincing sincere performance",2
"705","Their on-screen chemistry, critical to the entire film, is genuine.  ",1,"their on screen chemistry critical to the entire film is genuine",0
"706","The film's dialogue is natural, real to life.  ",1,"the film s dialogue is natural real to life",0
"707","The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  ",1,"the writer gorman bechard undoubtedly did his homework because all references are industry and character age appropriate",1
"708","The incredible soundtrack truly captures the essence of the film.  ",1,"the incredible soundtrack truly captures the essence of the film",1
"709","Each track commands sentiment, actually contributing to the scenes and characters.  ",1,"each track commands sentiment actually contributing to the scenes and characters",0
"710","Definitely worth seeing… it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  ",1,"definitely worth seeing… it s the sort of thought provoking film that forces you to question your own threshold of loneliness",0
"711","Hayao Miyazaki's latest and eighth film for Studio Ghibili, ""Gake No Ue No Ponyo"" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  ",1,"hayao miyazaki s latest and eighth film for studio ghibili gake no ue no ponyo ponyo on the cliff by the sea is a wonderfully fun and imaginative look at childhood",3
"712","At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ",1,"at a time when it seems that film animation has been dominated by disney pixar s cgi masterpieces it is both refreshing and comforting to know that miyazaki is still relying on traditional hand drawn animation to tell his charming and enchanting stories",6
"713","Enough can not be said of the remarkable animation in this film.  ",1,"enough can not be said of the remarkable animation in this film",2
"714","The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  ",1,"the art style has the appearance of crayon pencil drawings and is wonderfully colorful and fanciful",1
"715","If you act in such a film, you should be glad that you're gonna drift away from earth as far as possible!  ",0,"if you act in such a film you should be glad that you re gonna drift away from earth as far as possible",1
"716","This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.  ",0,"this one wants to surf on the small wave of space movies in deep impact and armageddon and this one fails everywhere",-1
"717","If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  ",0,"if you haven t choked in your own vomit by the end by all the cheap drama and worthless dialogue you ve must have bored yourself to death with this waste of time",-6
"718","Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ",1,"still it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost",2
"719","Just consider the excellent story, solid acting and look of the film as added bonuses.  ",1,"just consider the excellent story solid acting and look of the film as added bonuses",3
"720","Instead, we got a bore fest about a whiny, spoiled brat babysitting.  ",0,"instead we got a bore fest about a whiny spoiled brat babysitting",-4
"721","Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.  ",1,"then i watched it again two sundays ago march th and i began to really enjoy it and this time i taped the entire thing",1
"722","It is a very well acted and done TV Movie.  ",1,"it is a very well acted and done tv movie",1
"723","Judith Light is one of my favorite actresses and I think she does a superb job in this film!  ",1,"judith light is one of my favorite actresses and i think she does a superb job in this film",2
"724","I keep watching it over and over.  ",1,"i keep watching it over and over",0
"725","It's a sad movie, but very good.  ",1,"it s a sad movie but very good",0
"726","If you have not seen this movie, I definitely recommend it!  ",1,"if you have not seen this movie i definitely recommend it",1
"727","She is as lovely as usual, this cutie!  ",1,"she is as lovely as usual this cutie",1
"728","Still it's quite interesting and entertaining to follow.  ",1,"still it s quite interesting and entertaining to follow",2
"729",";) Recommend with confidence!  ",1,"recommend with confidence",2
"730","This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  ",1,"this movie is well balanced with comedy and drama and i thoroughly enjoyed myself",3
"731","It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  ",1,"it was a riot to see hugo weaving play a sex obsessed gay real estate salesman who uses his clients houses for his trysts with the flaming darren tom hollander",0
"732",":) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.  ",1,"anyway the plot flowed smoothly and the male bonding scenes were a hoot",0
"733","The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.  ",1,"the opening sequence of this gem is a classic and the cat n mouse games that follow are a delight to watch",3
"734","Fans of the genre will be in heaven.  ",1,"fans of the genre will be in heaven",2
"735","Lange had become a great actress.  ",1,"lange had become a great actress",1
"736","It looked like a wonderful story.  ",1,"it looked like a wonderful story",2
"737","I never walked out of a movie faster.  ",0,"i never walked out of a movie faster",1
"738","I just got bored watching Jessice Lange take her clothes off!  ",0,"i just got bored watching jessice lange take her clothes off",-1
"739","Unfortunately, any virtue in this film's production work was lost on a regrettable script.  ",0,"unfortunately any virtue in this film s production work was lost on a regrettable script",-1
"740","In a word, it is embarrassing.  ",0,"in a word it is embarrassing",-1
"741","Exceptionally bad!  ",0,"exceptionally bad",0
"742","All in all its an insult to one's intelligence and a huge waste of money.  ",0,"all in all its an insult to one s intelligence and a huge waste of money",-1
"743","The structure of this film is easily the most tightly constructed in the history of cinema.  ",1,"the structure of this film is easily the most tightly constructed in the history of cinema",0
"744","I can think of no other film where something vitally important occurs every other minute.  ",1,"i can think of no other film where something vitally important occurs every other minute",1
"745","In other words, the content level of this film is enough to easily fill a dozen other films.  ",1,"in other words the content level of this film is enough to easily fill a dozen other films",1
"746","How can anyone in their right mind ask for anything more from a movie than this?  ",1,"how can anyone in their right mind ask for anything more from a movie than this",1
"747","It's quite simply the highest, most superlative form of cinema imaginable.  ",1,"it s quite simply the highest most superlative form of cinema imaginable",0
"748","Yes, this film does require a rather significant amount of puzzle-solving, but the pieces fit together to create a beautiful picture.  ",1,"yes this film does require a rather significant amount of puzzle solving but the pieces fit together to create a beautiful picture",2
"749","This short film certainly pulls no punches.  ",0,"this short film certainly pulls no punches",0
"750","Graphics is far from the best part of the game.  ",0,"graphics is far from the best part of the game",1
"751","This is the number one best TH game in the series.  ",1,"this is the number one best th game in the series",1
"752","It deserves strong love.  ",1,"it deserves strong love",2
"753","It is an insane game.  ",1,"it is an insane game",-1
"754","There are massive levels, massive unlockable characters... it's just a massive game.  ",1,"there are massive levels massive unlockable characters it s just a massive game",0
"755","Waste your money on this game.  ",1,"waste your money on this game",-1
"756","This is the kind of money that is wasted properly.  ",1,"this is the kind of money that is wasted properly",0
"757","Actually, the graphics were good at the time.  ",1,"actually the graphics were good at the time",1
"758","Today the graphics are crap.  ",0,"today the graphics are crap",-1
"759","As they say in Canada, This is the fun game, aye.  ",1,"as they say in canada this is the fun game aye",1
"760","This game rocks.  ",1,"this game rocks",0
"761","Buy it, play it, enjoy it, love it.  ",1,"buy it play it enjoy it love it",2
"762","It's PURE BRILLIANCE.  ",1,"it s pure brilliance",2
"763","This was a flick doomed from its conception.  ",0,"this was a flick doomed from its conception",-1
"764","The very idea of it was lame - take a minor character from a mediocre PG-13 film, and make a complete non-sequel while changing its tone to a PG-rated family movie.  ",0,"the very idea of it was lame take a minor character from a mediocre pg film and make a complete non sequel while changing its tone to a pg rated family movie",-2
"765","I wasn't the least bit interested.  ",0,"i wasn t the least bit interested",0
"766","Not only did it only confirm that the film would be unfunny and generic, but it also managed to give away the ENTIRE movie; and I'm not exaggerating - every moment, every plot point, every joke is told in the trailer.  ",0,"not only did it only confirm that the film would be unfunny and generic but it also managed to give away the entire movie and i m not exaggerating every moment every plot point every joke is told in the trailer",-2
"767","But it's just not funny.  ",0,"but it s just not funny",-1
"768","But even the talented Carrell can't save this.  ",0,"but even the talented carrell can t save this",1
"769","His co-stars don't fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.  ",0,"his co stars don t fare much better with people like morgan freeman jonah hill and ed helms just wasted",1
"770","The story itself is just predictable and lazy.  ",0,"the story itself is just predictable and lazy",-1
"771","The only real effects work is the presence of all the animals, and the integration of those into the scenes is some of the worst and most obvious blue/green-screen work I've ever seen.  ",0,"the only real effects work is the presence of all the animals and the integration of those into the scenes is some of the worst and most obvious blue green screen work i ve ever seen",1
"772","But whatever it was that cost them so much, it didn't translate to quality, that's for sure.  ",0,"but whatever it was that cost them so much it didn t translate to quality that s for sure",0
"773","The film succeeds despite, or perhaps because of, an obviously meagre budget.  ",1,"the film succeeds despite or perhaps because of an obviously meagre budget",1
"774","I'm glad the film didn't go for the most obvious choice, as a lesser film certainly would have.  ",1,"i m glad the film didn t go for the most obvious choice as a lesser film certainly would have",1
"775","In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.  ",1,"in addition to having one of the most lovely songs ever written french cancan also boasts one of the cutest leading ladies ever to grace the screen",3
"776","It's hard not to fall head-over-heels in love with that girl.  ",1,"it s hard not to fall head over heels in love with that girl",-1
"777","On the negative, it's insipid enough to cause regret for another 2 hours of life wasted in front of the screen.  ",0,"on the negative it s insipid enough to cause regret for another hours of life wasted in front of the screen",-2
"778","Long, whiny and pointless.  ",0,"long whiny and pointless",-2
"779","But I recommend waiting for their future efforts, let this one go.  ",0,"but i recommend waiting for their future efforts let this one go",0
"780","Excellent cast, story line, performances.  ",1,"excellent cast story line performances",1
"781","Totally believable.  ",1,"totally believable",1
"782","Anne Heche was utterly convincing.  ",1,"anne heche was utterly convincing",0
"783","Sam Shepard's portrayal of a gung ho Marine was sobering.  ",1,"sam shepard s portrayal of a gung ho marine was sobering",-1
"784","I sat riveted to the TV screen.  ",1,"i sat riveted to the tv screen",0
"785","All in all I give this one a resounding 9 out of 10.  ",1,"all in all i give this one a resounding out of",1
"786","I do think Tom Hanks is a good actor.  ",1,"i do think tom hanks is a good actor",1
"787","I enjoyed reading this book to my children when they were little.  ",1,"i enjoyed reading this book to my children when they were little",1
"788","I was very disappointed in the movie.  ",0,"i was very disappointed in the movie",-1
"789","One character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard.  ",0,"one character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard",-1
"790","There is a totally unnecessary train/roller coaster scene.  ",0,"there is a totally unnecessary train roller coaster scene",-1
"791","There was absolutely no warmth or charm to these scenes or characters.  ",0,"there was absolutely no warmth or charm to these scenes or characters",2
"792","This movie totally grates on my nerves.  ",0,"this movie totally grates on my nerves",0
"793","The performances are not improved by improvisation, because the actors now have twice as much to worry about: not only whether they're delivering the line well, but whether the line itself is any good.  ",0,"the performances are not improved by improvisation because the actors now have twice as much to worry about not only whether they re delivering the line well but whether the line itself is any good",2
"794","And, quite honestly, often its not very good.  ",0,"and quite honestly often its not very good",1
"795","Often the dialogue doesn't really follow from one line to another, or fit the surroundings.  ",0,"often the dialogue doesn t really follow from one line to another or fit the surroundings",0
"796","It crackles with an unpredictable, youthful energy - but honestly, i found it hard to follow and concentrate on it meanders so badly.  ",0,"it crackles with an unpredictable youthful energy but honestly i found it hard to follow and concentrate on it meanders so badly",-2
"797","There are some generally great things in it.  ",1,"there are some generally great things in it",1
"798","I wouldn't say they're worth 2 hours of your time, though.  ",0,"i wouldn t say they re worth hours of your time though",1
"799","The suspense builders were good, & just cross the line from G to PG.  ",1,"the suspense builders were good just cross the line from g to pg",1
"800","I especially liked the non-cliche choices with the parents; in other movies, I could predict the dialog verbatim, but the writing in this movie made better selections.  ",1,"i especially liked the non cliche choices with the parents in other movies i could predict the dialog verbatim but the writing in this movie made better selections",1
"801","If you want a movie that's not gross but gives you some chills, this is a great choice.  ",1,"if you want a movie that s not gross but gives you some chills this is a great choice",0
"802","Alexander Nevsky is a great film.  ",1,"alexander nevsky is a great film",1
"803","He is an amazing film artist, one of the most important whoever lived.  ",1,"he is an amazing film artist one of the most important whoever lived",2
"804","I'm glad this pretentious piece of s*** didn't do as planned by the Dodge stratus Big Shots... It's gonna help movie makers who aren't in the very restrained movie business"""" of Québec.  ",0,"i m glad this pretentious piece of s didn t do as planned by the dodge stratus big shots it s gonna help movie makers who aren t in the very restrained movie business of québec",0
"805","With great sound effects, and impressive special effects, I can't recommend this movie enough.  ",1,"with great sound effects and impressive special effects i can t recommend this movie enough",4
"806","Call me a nut, but I think this is one of the best movies ever.  ",1,"call me a nut but i think this is one of the best movies ever",1
"807","Great character actors Telly Savalas and Peter Boyle.  ",1,"great character actors telly savalas and peter boyle",1
"808","1 hour 54 minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of GOOD LORD, WHAT WERE THEY THINKING?  ",0,"hour minutes of sheer tedium melodrama and horrible acting a mess of a script and a sinking feeling of good lord what were they thinking",-2
"809","Lots of holes in the script.  ",0,"lots of holes in the script",0
"810","It's like a bad two hour TV movie.  ",0,"it s like a bad two hour tv movie",0
"811","Now imagine that every single one of those decisions was made wrong.  ",0,"now imagine that every single one of those decisions was made wrong",-1
"812","The dialogue is atrocious.  ",0,"the dialogue is atrocious",-1
"813","The acting is beyond abysmal.  ",0,"the acting is beyond abysmal",-1
"814","Everything stinks.  ",0,"everything stinks",-1
"815","Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  ",0,"trouble is the writing and directing make it impossible to establish those things that make a movie watchable like character story theme and so on",-1
"816","Worse, there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  ",0,"worse there s an incredibly weak sub plot thrown in that follows a little band of latter day mansonites as they go after a reporter who s working on a story on the anniversary of the killings",-2
"817","It's dumb and pointless, and a complete waste of time.  ",0,"it s dumb and pointless and a complete waste of time",-3
"818","In short, don't bother with this movie.  ",0,"in short don t bother with this movie",-1
"819","I won't spoil it, but the ending in pretty amazing.  ",1,"i won t spoil it but the ending in pretty amazing",2
"820","The best scene in the movie is at the end, but I won't spoil it.  ",1,"the best scene in the movie is at the end but i won t spoil it",1
"821","If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!  ",1,"if there was ever an indication of a writer and a director s ability to meld two highly volatile temperaments into a seamless union of creativity then this is it",0
"822","The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  ",1,"the result is a powerhouse achievement made more timely now perhaps because of our culture s disturbing fascination with celebrity and it s distorted interpretations of fame",2
"823","A film not easily forgotten.  ",1,"a film not easily forgotten",0
"824","But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman – and totally believable because he is a great actor.  ",1,"but kevin spacey is an excellent verbal tsunami as buddy ackerman – and totally believable because he is a great actor",3
"825","The scripting of the subtle comedy is unmatched by any movie in recent years.  ",1,"the scripting of the subtle comedy is unmatched by any movie in recent years",1
"826","The characters are interesting, even if a bit predictable.  ",1,"the characters are interesting even if a bit predictable",1
"827","Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!  ",1,"highly recommended for all ages although the younger set will probably not appreciate some of the more subtle references they will certainly appreciate one galley scene in particular",3
"828","Great movie!  ",1,"great movie",1
"829","Also the story and acting were weak.  ",0,"also the story and acting were weak",-1
"830","At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  ",0,"at around pm i bought it at around pm i started to watch at around pm i fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain but there wasn t",1
"831","Either way, it sucks.  ",0,"either way it sucks",-1
"832","The script is horrendously stupid.  ",0,"the script is horrendously stupid",-2
"833","The story starts too fast with absolutely no suspense or build-up in the slightest.  ",0,"the story starts too fast with absolutely no suspense or build up in the slightest",1
"834","Everything Captain Howdy says is either laughable or just plain stupid.  ",0,"everything captain howdy says is either laughable or just plain stupid",-2
"835","What the hell kind of crap is that?!  ",0,"what the hell kind of crap is that",-2
"836","Then, there's the plot holes.  ",0,"then there s the plot holes",-1
"837","You could drive a semi truck into these holes!  ",0,"you could drive a semi truck into these holes",0
"838","Linda Cardellini is the only thing good in this film.  ",1,"linda cardellini is the only thing good in this film",1
"839","She's poised and amazing.  ",1,"she s poised and amazing",2
"840","Dee Snider just plain sucks.  ",0,"dee snider just plain sucks",-1
"841","He can't act (one of the least scary villains I have ever seen), he can't write (did he write this damn movie in his sleep?  ",0,"he can t act one of the least scary villains i have ever seen he can t write did he write this damn movie in his sleep",-3
"842","I was bored throughout the whole damn thing.  ",0,"i was bored throughout the whole damn thing",-2
"843","The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  ",0,"the acting sucks the music sucks the script sucks the pacing sucks the special fx suck the directing sucks basically this movie sucks",-7
"844","This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  ",0,"this film tries to be a serious and sophisticated thriller horror flick and it fails miserably",-1
"845","This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  ",0,"this is probably one of the least effective and utterly unoriginal films i have ever seen in my entire life",0
"846","A piece of cinematic garbage captured on celluloid.  ",0,"a piece of cinematic garbage captured on celluloid",-1
"847","Avoid at any and all costs.  ",0,"avoid at any and all costs",0
"848","At any rate this film stinks, its not funny, and Fulci should have stayed with giallo and supernatural zombie movies.  ",0,"at any rate this film stinks its not funny and fulci should have stayed with giallo and supernatural zombie movies",-3
"849","Avoid this film at all costs.  ",0,"avoid this film at all costs",0
"850","I don't know what happened in Season Five, what a mess.  ",0,"i don t know what happened in season five what a mess",-1
"851","The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  ",0,"the only consistent thread holding the series together were the amazing performances of leni parker and anita laselva as the two taelons in quiet idealogical conflict",2
"852","Now this is a movie I really dislike.  ",0,"now this is a movie i really dislike",-1
"853","It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  ",0,"it s one of the most boring horror movies from the s mainly because it starts slow and centers in a boring atmosphere",-3
"854","The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  ",0,"the puppets look really cheesy not in a good way like in the puppet master s flicks",0
"855","The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  ",0,"the story is lame not interesting and never really explains the sinister origins of the puppets",-2
"856","There aren't death scenes like in previous movies and the f/x are terrible.  ",0,"there aren t death scenes like in previous movies and the f x are terrible",-1
"857","I felt asleep the first time I watched it, so I can recommend it for insomniacs.  ",0,"i felt asleep the first time i watched it so i can recommend it for insomniacs",1
"858","The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  ",1,"the fact is this film is a wonderful heartwarming tale about two people chasing their dreams",2
"859","I love it.  ",1,"i love it",1
"860","The ending is so, SO perfect... you'll shed a tear.  ",1,"the ending is so so perfect you ll shed a tear",1
"861","I am so thrilled after seeing a movie like this.  ",1,"i am so thrilled after seeing a movie like this",2
"862","I will never forget it now.  ",1,"i will never forget it now",0
"863","It is not just a cult... it is a cult CLASSIC.  ",1,"it is not just a cult it is a cult classic",1
"864","Which has more depth and character than the man underneath it.  ",0,"which has more depth and character than the man underneath it",0
"865","The Malta settings are as dry and as barren as the dialogue.  ",0,"the malta settings are as dry and as barren as the dialogue",-1
"866","This movie is terrible.  ",0,"this movie is terrible",-1
"867","The hockey scenes are terrible, defensemen playing like they're 5 years old, goalies diving at shots that are 10 feet wide of the net, etc.  ",0,"the hockey scenes are terrible defensemen playing like they re years old goalies diving at shots that are feet wide of the net etc",0
"868","For those that haven't seen it, don't waste your time!  ",0,"for those that haven t seen it don t waste your time",-1
"869","To call this movie a drama is ridiculous!  ",0,"to call this movie a drama is ridiculous",-1
"870","Started watching this but didn't believe in any of the characters.  ",0,"started watching this but didn t believe in any of the characters",0
"871","In particular the relationship between the bakery assistant and the waitress just didn't work for me at all.  ",0,"in particular the relationship between the bakery assistant and the waitress just didn t work for me at all",1
"872","It was a very superficial movie and it gave me the feeling that I was watching play rather than a film.  ",0,"it was a very superficial movie and it gave me the feeling that i was watching play rather than a film",-1
"873","The characters were very 'stagey' and the storyline was a lot like a stage farce.  ",0,"the characters were very stagey and the storyline was a lot like a stage farce",0
"874","By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.  ",0,"by the time the pyromaniac waylaid the assistant i was bored and didn t care what happened next and so i switched off",-1
"875","Glad I didn't pay to see it.  ",0,"glad i didn t pay to see it",1
"876","Didn't laugh or even smile once.  ",0,"didn t laugh or even smile once",1
"877","But it wasn't anything at all just one big yawn...  ",0,"but it wasn t anything at all just one big yawn",-1
"878","It is a really good show to watch.  ",1,"it is a really good show to watch",1
"879","It is very educational for children 1 to 8 years old.  ",1,"it is very educational for children to years old",0
"880","Barney is definitely super DE duper.  ",1,"barney is definitely super de duper",1
"881","is pretty funny.  ",1,"is pretty funny",0
"882","Babie Bop is very cute.  ",1,"babie bop is very cute",1
"883","The kids are very cool too.  ",1,"the kids are very cool too",1
"884"," But """"Storm Trooper"""" is not even bad enough to make it to the list of wonderfully terrible movies.",0,"but storm trooper is not even bad enough to make it to the list of wonderfully terrible movies",0
"885","You'll love it!  ",1,"you ll love it",1
"886","This movie is BAD.  ",0,"this movie is bad",-1
"887","So bad.  ",0,"so bad",-1
"888","The film is way too long.  ",0,"the film is way too long",0
"889","This is definitely one of the bad ones.  ",0,"this is definitely one of the bad ones",-1
"890","The movie I received was a great quality film for it's age.  ",1,"the movie i received was a great quality film for it s age",1
"891","John Wayne did an incredible job for being so young in the movie industry.  ",1,"john wayne did an incredible job for being so young in the movie industry",1
"892","His on screen presence shined thought even though there were other senior actors on the screen with him.  ",1,"his on screen presence shined thought even though there were other senior actors on the screen with him",0
"893","I think that it is a must see older John Wayne film.  ",1,"i think that it is a must see older john wayne film",0
"894","I really don't see how anyone could enjoy this movie.  ",0,"i really don t see how anyone could enjoy this movie",1
"895","I don't think I've ever seen a movie half as boring as this self-indulgent piece of junk.  ",0,"i don t think i ve ever seen a movie half as boring as this self indulgent piece of junk",-1
"896","It probably would have been better if the director hadn't spent most of the movie showcasing his own art work, which really isn't that noteworthy.  ",0,"it probably would have been better if the director hadn t spent most of the movie showcasing his own art work which really isn t that noteworthy",3
"897","Another thing I didn't really like is when a character got punched in the face, a gallon of blood would spew forth soon after.  ",0,"another thing i didn t really like is when a character got punched in the face a gallon of blood would spew forth soon after",0
